ID,SMILES,BBB,Nodes,Edges
1579,CC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O,0,25,54
1580,CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C1NC(=O)c1ncccc1O)c1ccccc1,0,62,134
1581,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2 ,0,25,52
1582,CCC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O ,0,26,56
1583,COC2CCCC3C1C(C(C)O)C(=O)N1C(=C23)C=O ,0,19,42
1584,CCC(=C(c1ccccc1)c2ccc(OCCN(C)C)cc2)c3ccccc3 ,0,28,60
1585,COC3(NC(=O)C(C(O)=O)c1ccsc1)C2SC(C)(C)C(N2C3=O)C(O)=O ,0,27,58
1586,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O ,0,32,70
1587,CC3(C)SC2C(NC(=O)C(C(O)=O)c1ccsc1)C(=O)N2C3C(O)=O ,0,25,54
1588,CC(C)c4c(C(=O)Nc1ccccc1)c(c2ccccc2)c(c3ccc(F)cc3)n4CCC(O)CC(O)CC(O)=O,0,41,88
1589,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CO ,0,28,62
1590,CC13CCC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34 ,0,26,58
1591,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,0,29,62
1592,Cc2coc1ccccc1c2=O ,0,12,26
1593,Cc1nccn1CC2CCc4c(C2=O)c3ccccc3n4C ,0,22,50
1594,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12 ,0,30,62
1595,COc4ccc3nccc(C(O)C1CC2CCN1CC2C=C)c3c4 ,0,24,54
1596,[N-]=[N+]=O ,1,3,4
1597,[O-][N+](=O)c1c(c(cc2c1NC(=O)C(=O)N2)Cl)Cl,1,17,36
1598,C[S+](CCC(N)C([O-])=O)CC1OC(C(O)C1O)n2cnc3c(N)ncnc23,1,27,58
1599,CC(Cc1ccccc1)[N+]1=CC(O[N-]1)=NC(=O)Nc1ccccc1,1,24,52
1600,CCc1c([n+](c(c2cc(c(cc12)OC)OC)c1ccc(c(c1)OC)OC)[N-])C,1,28,60
1601,OCC(NC(=O)CN=[N+]=[N-])C(O)c1ccc(cc1)N(=O)=O ,1,21,42
1602,[O-]C(=O)C2=C(CSC3C(NC(=O)Cc1cccs1)C(=O)N23)C[n+]4ccccc4,0,28,62
1603,C[N+]1(C)CCCCC1COC(=O)C(O)(c2ccccc2)c3ccccc3.CS([O-])(=O)=O ,0,31,64
1604,C[N+]1(CCCS([O-])(=O)=O)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3 ,0,28,60
1605,CC(C)(ON=C(C(=O)NC2C1SCC(=C(N1C2=O)C([O-])=O)C[n+]3ccccc3)c4csc(N)n4)C(O)=O ,0,37,80
1606,CC(O)C2C1C(C)C(=C(N1C2=O)C(O)=O)SC4Cn3cnc[n+]3C4 ,0,24,54
1607,CC(O)C2C1CC(=C(N1C2=O)C(O)=O)SC3CCN(C3)C(N)=N.OC(=O)CCNC(=O)c1ccccc1 ,0,37,78
1608,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,0,21,44
1609,CC[N+](C)(CC=CC1=C(N3C(SC1)C(NC(=O)C(=NOCF)c2nsc(N)n2)C3=O)C([O-])=O)CC(N)=O ,0,37,78
1610,CC3(C)SC2C(NC(=O)C(N=[N+]=[N-])c1ccccc1)C(=O)N2C3C(O)=O ,0,26,56
1611,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c2ccccc2.COS([O-])(=O)=O ,0,28,56
1612,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C([O-])=O)C[N+]3(C)CCCC3)c4csc(N)n4 ,0,32,70
1613,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C([O-])=O)C[N+]34CCC(CC3)(CC4)C(N)=O)c5nsc(N)n5 ,0,37,82
1614,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C([O-])=O)C[n+]3ccc(N)n3CCO)c4csc(N)n4 ,0,35,76
1615,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C([O-])=O)C[n+]3cccc4CCCc34)c5csc(N)n5 ,0,35,78
1616,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C([O-])=O)C[n+]3cccc4CCCCc34)c5csc(N)n5 ,0,36,80
1617,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)Cn3cc[n+]4ncccc34)c5nsc(N)n5 ,0,35,78
1618,NC(=O)c4cc[n+](CC1=C(N3C(SC1)C(NC(=O)C(c2ccccc2)S([O-])(=O)=O)C3=O)C(O)=O)cc4 ,0,36,78
1619,NC(=O)c4cc[n+](CC1=C(N3C(SC1)C(NC(=O)Cc2cccs2)C3=O)C([O-])=O)cc4 ,0,31,68
1620,Nc1ncc(s1)C(=NOC2CCNC2=O)C(=O)NC4C3SCC(=C(N3C4=O)C([O-])=O)C[n+]5ccccc5 ,0,37,82
1621,OC(=O)C3=C(CSC4C(NC(=O)C(NC(=O)c1nc[nH]c1C(O)=O)c2ccccc2)C(=O)N34)C[n+]5ccc(CCS([O-])(=O)=O)cc5 ,0,46,100
1622,c1c(oc(c1)CN(C)C)CSCCNc1nc(c(c[nH]1)Cc1cc2c(cc1)cccc2)=O,0,32,70
1623,c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)C(CO)(C)O)C)=O  ,0,27,60
1624,NCCc1cn2c(n1)cccc2,0,12,26
1625,c1cc(c2nc(sc2)CCN)ccc1,0,14,30
1626,CN(C)Cc1oc(cc1)CSCCNC=1NC=C(CN1)Cc1cnc(cc1)C,0,28,60
1627,NCCCNCCSP(O)(O)=O ,0,12,22
1628,Nc1ccc(C(O)=O)c(O)c1 ,0,11,22
1629,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1 ,0,19,38
1630,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O ,0,26,58
1631,OC(=O)CCCCCCCC(O)=O ,0,13,24
1632,C(C1C(NC(Cc2c[nH]cn2)C(NC(C(NC(C(=O)NC(C(NC(C(NC(C(N1)=O)C(CC)C)=O)CCCN)=O)CCCCNC(C(NC(C(NC(C(NC(C1N=C(C(C(CC)C)N)SC1)=O)CC(C)C)=O)CCC(O)=O)=O)C(CC)C)=O)CC(N)=O)=O)CC(O)=O)=O)=O)c1ccccc1,0,100,206
1633,c1(nccc(c1)c1nc([nH]n1)N)N(C)C,0,15,32
1634,c12c(C(N(Cc3n1cnc3c1noc(n1)C(CO)(CO)C)C)=O)c(ccc2)Cl,0,28,62
1635,c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)[nH]cn2)CN1CCCC1)=O,0,26,58
1636,CC(C)CC7N5C(=O)C(NC(=O)C2CN(C)C1Cc3c(Br)[nH]c4cccc(C1=C2)c34)(OC5(O)C6CCCN6C7=O)C(C)C ,0,43,98
1637,CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4 ,0,37,80
1638,N12C(C(NC(C(C=3CC=CCC3)N)=O)C1=O)SCC(=C2C(O)=O)C,0,24,52
1639,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl ,0,19,38
1640,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,0,17,36
1641,OC(=O)c4cn(C1CC1)c3cc(N2CCNCC2)c(F)cc3c4=O ,0,24,54
1642,CC34CC(O)C1C(CCC2=CC(=O)CCC12C)C3CCC4C(=O)CO ,0,25,56
1643,c1cn(CCO)c(CC)c(O)c1=O,0,13,26
1644,c1cn(CCCCO)c(CC)c(O)c1=O,0,15,30
1645,c1cn(CCCO)c(C)c(O)c1=O,0,13,26
1646,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c4cc3cc(NS(C)(=O)=O)ccc3[nH]4 ,0,32,70
1647,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2 ,0,19,40
1648,OCC1CCC(O1)n2cnc3c(=O)[nH]cnc23 ,0,17,38
1649,CN1CCN(CC1)c3cc2n(cc(C(O)=O)c(=O)c2cc3F)c4ccc(F)cc4 ,0,29,64
1650,CN1CC(CC2C1Cc3c[nH]c4cccc2c34)C(=O)NC8(C)OC7(O)C5CCCN5C(=O)C(Cc6ccccc6)N7C8=O ,0,43,100
1651,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4 ,0,35,76
1652,FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3 ,0,21,46
1653,c1ccc(C(CN2CCC(C2)O)N(C(Cc2ccccc2N)=O)C)cc1,0,26,56
1654,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2CCCC2C(O)=O ,0,27,56
1655,c1(c(c(c(OCC(O)=O)cc1)Cl)Cl)C(C(CC)=C)=O,0,19,38
1656,CCC(CO)NCCNC(CC)CO ,0,14,26
1657,CN1CCN(CC1)c3c(F)cc2c(=O)c(cn(CCF)c2c3F)C(O)=O ,0,26,56
1658,NS(=O)(=O)c2cc(C(O)=O)c(NCc1ccco1)cc2Cl ,0,21,44
1659,CC(=O)N2CCN(C(CN1CCC(O)C1)C2)C(=O)Cc3ccc(Cl)c(Cl)c3 ,0,27,58
1660,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(C2)O)=O)ccc(C(F)(F)F)cc1,0,29,62
1661,c1(ccc(cc1)SC)CC(N1C(CN(CC1)C(=O)C)CN1CCC(C1)O)=O,0,27,58
1662,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(C2)O)=O)cc(cc(c1)F)F,0,27,58
1663,CC(=O)N2CCN(C(CN1CCC(O)C1)C2)C(=O)Cc3ccccc3 ,0,25,54
1664,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)ccc(N(=O)=O)cc1,0,28,60
1665,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(C2)O)=O)ccc(OC)cc1,0,27,58
1666,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)cc(ccc1)N(=O)=O,0,28,60
1667,c1(ccccc1)CC(N1C(CN(CC1)C(=O)C)CN1CCC(C1)O)=O,0,25,54
1668,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)ccc(S(=O)C)cc1,0,28,60
1669,c1(CC(N2C(CN(CC2)C(=O)C)CN2CCC(O)C2)=O)ccc(S(=O)(=O)C)cc1,0,29,62
1670,NC(=N)NCC2COC1(CCCCC1)O2 ,0,15,32
1671,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,0,17,36
1672,COc1cccnc1CCCCNc3nc(=O)c(Cc2ccc(C)nc2)c[nH]3 ,0,28,60
1673,c12c(c(CC(O)=O)c(n1C(c1ccc(Cl)cc1)=O)C)cc(OC)cc2,0,25,54
1674,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3cc(C)on3 ,0,23,50
1675,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3 ,0,19,42
1676,CCn2cc(C(O)=O)c(=O)c3cc(F)c(N1CCNC(C)C1)c(F)c23 ,0,25,54
1677,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4 ,0,34,74
1678,CN(C)Cc3ccc(CSCCNc2nc(=O)c(Cc1ccc(C)nc1)c[nH]2)o3 ,0,29,62
1679,OCC(O)C(O)C(O)C(O)CO ,0,12,22
1680,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ncc(C)s3 ,0,23,50
1681,CC(N)C(O)c1cccc(O)c1 ,0,12,24
1682,CC#CC3(O)CCC4C2CCC1=CC(=O)CCC1=C2C(CC34C)c5ccc(cc5)N(C)C ,0,32,72
1683,c12c(C(N(Cc3n1cnc3c1noc(n1)C(O)(C)C)C)=O)c(ccc2)Cl,0,26,58
1684,NCC(O)c1ccc(O)c(O)c1 ,0,12,24
1685,COc2ccc1[nH]c(nc1c2)S(=O)Cc3ncc(C)c(OC)c3C ,0,24,52
1686,CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N3CCN(C)CC3 ,0,24,52
1687,Nc2ccc(N=Nc1ccccc1)c(N)n2 ,0,16,34
1688,CC3(C)SC2C(NC(=O)COc1ccccc1)C(=O)N2C3C(O)=O ,0,24,52
1689,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,0,23,50
1690,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O ,0,19,38
1691,c12c([C@H]([C@H]3[N@@]4C[C@H](C=C)[C@H](C3)CC4)O)ccnc1ccc(c2)OC,0,24,54
1692,CNC(NCCSCc1ccc(CN(C)C)o1)=CN(=O)=O ,0,21,42
1693,CN1CCN(CC1)c2c(F)cc3c(=O)c(cn4CCSc2c34)C(O)=O ,0,25,56
1694,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,17,34
1695,OC(=O)c1ccccc1O ,0,10,20
1696,CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5 ,0,49,106
1697,c1(ccc(c(c1)Cl)Cl)CC(N1C(CC2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,0,29,64
1698,c1(ccc(c(c1)Cl)Cl)CC(N1C(CC2(CC1)C(NC(N2)=O)=O)CN1CCCC1)=O,0,29,64
1699,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CC(CC2)O)c2n(CC1)ccn2)=O,0,27,60
1700,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CC(CC2)O)CN(CC1)CCO)=O,0,27,58
1701,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CC(CC2)O)c2c(CC1)[nH]cn2)=O,0,27,60
1702,c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,0,33,72
1703,c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,0,35,76
1704,c1ccc2c(c(C(NC(CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,0,44,96
1705,c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(NC(CC)c1ccccc1)=O,0,41,90
1706,c1cc2c(c(c(c3ccccc3)nc2cc1)OCCNC(C1CCCN1)=O)C(=O)NC(CC)c1ccccc1,0,39,86
1707,c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)Cn1cncc1,0,34,76
1708,CC1CN(CC(C)N1)c4c(F)c(N)c3c(=O)c(cn(C2CC2)c3c4F)C(O)=O ,0,28,62
1709,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O ,0,18,36
1710,Cc3ccc(Cc2c[nH]c(NCCCCc1ncc(Br)cc1C)nc2=O)cn3 ,0,28,60
1711,CN2C(=C(O)c1sccc1S2(=O)=O)C(=O)Nc3ccccn3 ,0,22,48
1712,c12cc3cc(c1OC1C(C(C(C(O1)CO)O)O)OC1CC(C(C(O1)C)O)(C)N)Oc1c(cc(C(C(C(NC(C(NC3C(NC3C(NC(C(c4cc(c(O2)cc4)Cl)O)C(NC(C(O)=O)c2cc(O)cc(O)c2c2cc3ccc2O)=O)=O)=O)=O)CC(N)=O)=O)NC(C(NC)CC(C)C)=O)O)cc1)Cl,0,101,220
1713,n1c(scc1c1ccccc1)CCN,0,14,30
1714,c1c(nc2n1cccc2)CCN,0,12,26
1715,c1cc(ncc1)CSCCNc1c(cc[nH]1)N(=O)=O,1,19,40
1716,c1(cc(nc(c1C)C)C(SC(CNc1c(cc[nH]1)N(=O)=O)(C)C)(C)C)C,1,26,54
1717,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)C,1,21,44
1718,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)c1ccccc1,1,26,56
1719,C1CN(CCC1)Cc1cccc(c1)OCCCO,1,18,38
1720,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1,1,24,52
1721,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nccs1,1,23,50
1722,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2,1,27,60
1723,CCCN(CCC)CCc1ccc(c2c1CC(N2)=C)O,1,20,42
1724,c1cc(CCNC)ncc1,1,10,20
1725,c1cc(CCN(C)C)ncc1,1,11,22
1726,s1c(ncc1)CCN,1,8,16
1727,c1nc(C2CCN(CC2)C(NC2CCCCC2)=S)c[nH]1,1,20,44
1728,CC(Cl)(Cl)Cl ,1,5,8
1729,C(CCl)(F)(F)F,1,6,10
1730,n12c3c(C(c4c(cccc4)F)=NCc1cnc2CO)cc(Cl)cc3,1,24,54
1731,CCC(C)(C)C ,1,6,10
1732,CC(CCC)C,1,6,10
1733,CC(C)(O)C(F)(F)F ,1,8,14
1734,CC(C)O,1,4,6
1735,CCCC(C)CC ,1,7,12
1736,CCC(C)CC ,1,6,10
1737,c12c(C(c3c(cccc3)F)=NC(c3n1c(nc3)C)O)cc(Cl)cc2,1,24,54
1738,c1ccc2Oc3c(cc(cc3)Cl)C3C(c2c1)CN(CC3)C,1,21,48
1739,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,1,27,58
1740,c1ccc2Oc3c(cc(cc3)Cl)C3C(c2c1)CNCC3,1,20,46
1741,n1(c(c2nc[nH]c2n(c1=O)C)=O)C,1,13,28
1742,c1c2CCOc2c(cc1OC)CNC1CCCNC1c1ccccc1,1,25,56
1743,c1(c(cc2n(ncc2c1)CCN)Cl)Cl,1,14,30
1744,c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c(C(CCC3)O)nc2C)=O)CC1,1,31,70
1745,Nc4nc(NC1CC1)c3ncn(C2CC(CO)C=C2)c3n4 ,1,21,48
1746,CCCSc2ccc1[nH]c(NC(=O)OC)nc1c2 ,1,18,38
1747,O=c1[nH]cnc2[nH]ncc12 ,1,10,22
1748,c1(ccccc1)CC(C)N,1,10,20
1749,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,1,17,36
1750,Cc2cc(=O)n(c1ccccc1)n2C ,1,14,30
1751,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c31,1,20,46
1752,c1(NCCSCc2oc(cc2)CN(C)C)[nH]cc(c1N(=O)=O)Cc1ccccc1,1,29,62
1753,c1ccccc1 ,1,6,12
1754,CC(C)(C)OC(=O)c1ncn3c1C2CCCN2C(=O)c4cc(Br)ccc34 ,1,26,58
1755,c1(cc(c(cc1)Cl)Cl)CC(N1CCCCC1CN1CCCC1)=O,1,23,50
1756,c1(cc(c(cc1)Cl)Cl)CC(N1C(c2c(CC1)cccc2)CN1CCCC1)=O,1,27,60
1757,c1(ccc(cc1)C(F)(F)F)CC(N1C(CCCC1)CN1CCCC1)=O,1,25,54
1758,c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)scc2)CN1CCCC1)=O,1,26,58
1759,c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)ccs2)CN1CCCC1)=O,1,26,58
1760,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CCCC2)CC(CC1)(C)C)=O,1,25,54
1761,CS(=O)(=O)OCCCCOS(C)(=O)=O ,1,14,26
1762,CCC(C)=O,1,5,8
1763,Cn1cnc2n(C)c(=O)n(C)c(=O)c12 ,1,14,30
1764,c12C3C(c4c(cccc4)N(c1cccc2)C(N)=O)O3,1,19,44
1765,ClCCNC(=O)N(CCCl)N=O ,1,12,22
1766,COC2CN(CCCOc1ccc(F)cc1)CCC2NC(=O)c3cc(Cl)c(N)cc3OC ,1,32,68
1767,Nc1nc(Cl)nc2n(cnc12)C3CC(O)C(CO)O3 ,1,19,42
1768,Clc1cccc(Cl)c1N=C2NCCN2 ,1,14,30
1769,c1cn(c(c(c1=O)O)C)C,1,10,20
1770,c1cn(CC)c(c(c1=O)O)C,1,11,22
1771,c1cn(CCCC)c(C)c(O)c1=O,1,13,26
1772,c1cn(CCCCCC)c(C)c(O)c1=O,1,15,30
1773,c1cn(CCCCC)c(C)c(O)c1=O,1,14,28
1774,c1cn(CC)c(CC)c(c1=O)O,1,12,24
1775,C1CCCCC1 ,1,6,12
1776,NC1CONC1=O ,1,7,14
1777,Nc2ccn(C1OC(CO)C(O)C1O)c(=O)n2 ,1,17,36
1778,CN(C)N=Nc1[nH]cnc1C(N)=O ,1,13,26
1779,Clc1ccc2NC(=O)CC(=O)N(c3ccccc3)c2c1,1,20,44
1780,N1(c2c(CCc3c1cccc3)cccc2)CCCN,1,19,42
1781,Clc2cccc3NC(=O)CN=C(c1ccccc1)c23 ,1,19,42
1782,N1(c2c(Sc3c1cccc3)cccc2)CCCNC,1,19,42
1783,c1cccc(c1)CC(C)N,1,10,20
1784,CCO ,1,3,4
1785,CCc1cc(ccn1)C(N)=S ,1,11,22
1786,CCc1ccccc1 ,1,8,16
1787,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1 ,1,20,40
1788,CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23 ,1,22,48
1789,P(C(=O)O)(=O)(O)O,1,7,12
1790,c1(cc(c(cc1)Cl)Cl)CC(N1C(CN2CCCC2)CN(CC1)C(=O)C)=O,1,26,56
1791,c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)occ2)CN1CCCC1)=O,1,26,58
1792,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN(CC1)C(=O)OC)CN1CCCC1)=O,1,27,58
1793,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN(CC1)C(=O)OCC)CN1CCCC1)=O,1,28,60
1794,c1(CC(N2C(CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl,1,29,62
1795,c1(ccc(c(c1)Cl)Cl)CC(N1C(c2c(CC1)occ2)CN1CC(CC1)O)=O,1,27,60
1796,CCCCCCC ,1,7,12
1797,CCCCCC ,1,6,10
1798,C(NO)(N)=O,1,5,8
1799,CC(C)Cc1ccc(cc1)C(C)C(O)=O ,1,15,30
1800,CC(C)C(CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2 ,1,23,48
1801,CN(C(CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3 ,1,26,56
1802,CC(C)(C)NC(=O)C1CN(CCN1CC(O)CC(Cc2ccccc2)C(=O)NC3C(O)Cc4ccccc34)Cc5cccnc5 ,1,45,98
1803,NNC(=O)c1ccncc1 ,1,10,20
1804,c12c(C(N(Cc3n1cnc3c1noc(n1)C(C)C)C)=O)c(ccc2)Cl,1,25,56
1805,ClCCN(N=O)C(=O)NC1CCCCC1 ,1,15,30
1806,OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F ,1,26,56
1807,COc2ccc(CN(CCN(C)C)c1ccccn1)cc2 ,1,21,44
1808,CC1CCCC1 ,1,6,12
1809,COCCc1ccc(OCC(O)CNC(C)C)cc1 ,1,19,38
1810,Cc1cccc(C)c1 ,1,8,16
1811,OC1C=CC2C3Cc4ccc(O)c5OC1C2(CCN3CC=C)c45 ,1,23,54
1812,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,1,20,46
1813,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCNC,1,20,44
1814,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN,1,19,42
1815,N1(c2c(Sc3c1cccc3)ccc(c2)SC)CCC1NCCCC1,1,24,54
1816,C1NCCN(C1)c1ccc(c(n1)Cl)C(F)(F)F,1,17,36
1817,C1N(CCN(C1)c1cc(ccn1)C(F)(F)F)CCCCN1C(CCC1)=O,1,26,56
1818,c1c2c(cc(c1)Cl)C1C(c3ccccc3O2)CNC1,1,19,44
1819,c1c2c(ccc1)C1(C(c3cccc(c3O2)C)CNCC1)O,1,21,48
1820,c1ccc(c(c1)C(CC=C)N)c1c2c(on1)cccc2,1,20,44
1821,c1c2c(ccc1)C1(C(c3cccc(c3O2)C)CN(CC1)C)O,1,22,50
1822,CN1CC3C(C1)c2cc(Cl)ccc2Oc4ccccc34 ,1,20,46
1823,Cc1ccccc1C ,1,8,16
1824,O=c1c2c([nH]c(=O)n1C)ncn2C,1,13,28
1825,CCCCC ,1,5,8
1826,OCC1OC(CC1O)n2cnc3C(O)CNC=Nc23 ,1,19,42
1827,c12C3(C(N(C)CC3)N(c1ccc(c2)OC(Nc1ccccc1)=O)C)C,1,25,56
1828,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,1,23,50
1829,CC(C)NCC(O)COc1cccc2[nH]ccc12 ,1,18,38
1830,CN1CCN(CC1)CC(=O)N3c2ccccc2C(=O)Nc4cccnc34 ,1,26,58
1831,COC(C5Cc4cc3cc(OC2CC(OC1CC(O)C(O)C(C)O1)C(O)C(C)O2)c(C)c(O)c3c(O)c4C(=O)C5OC8CC(OC7CC(O)C(OC6CC(C)(O)C(O)C(C)O6)C(C)O7)C(O)C(C)O8)C(=O)C(O)C(C)O ,1,76,166
1832,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4 ,1,23,52
1833,CC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,1,23,52
1834,CCCO ,1,4,6
1835,CC(C)=O,1,4,6
1836,Cc1ccc(C)cc1 ,1,8,16
1837,NC(=O)c1cnccn1 ,1,9,18
1838,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2 ,1,17,36
1839,c12c([C@@H]([C@@H]3[N@@]4C[C@H](C=C)[C@H](C3)CC4)O)ccnc1ccc(c2)OC,1,24,54
1840,NC(=O)c1ncn(n1)C2OC(CO)C(O)C2O ,1,17,36
1841,CN3Cc1c(ncn1c2ccsc2C3=O)C(=O)OC(C)(C)C ,1,22,48
1842,Oc4ccc3[nH]cc(CCCCN1CCC(=CC1)c2ccccc2)c3c4 ,1,26,58
1843,c1ccc2N(C(CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,1,28,62
1844,OC(=O)CNC(=O)c1ccccc1O ,1,14,28
1845,c1(ccc(c(c1)Cl)Cl)CC(=O)N1C(CN(C)CC1)CN1CCCC1,1,24,52
1846,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CCCC2)c2n(CC1)ccn2)=O,1,26,58
1847,c1(ccc(c(c1)Cl)Cl)CC(N1C(CN2CCCC2)c2n(CC1)ncn2)=O,1,26,58
1848,c12c(nc(c(c1C(NC(CC)c1ccccc1)=O)C)c1ccccc1)cccc2,1,29,64
1849,c1ccc2nc(c(c(C(NC(CC)c3ccccc3)=O)c2c1)O)c1ccccc1,1,29,64
1850,c1cc2c(C(NC(CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,1,35,76
1851,CCCN(CCC)CCc1ccc(O)c2NC(=O)Cc12 ,1,20,42
1852,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1 ,1,18,36
1853,Cc2cn(C1OC(CO)C=C1)c(=O)[nH]c2=O ,1,16,34
