Source,No,No-Li,Name,SMILES,Alternative_SMILES,Original_SMILES,BBB,Ref
Adenot,,,rifametane,CCN(CC)C(C)=NN=Cc1c(O)c2c3C(=O)C4(C)OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc1c(O)c2c(O)c(C)c3O4 ,CCN(CC)C(C)=NN=Cc1c(O)c2c3C(=O)C4(C)OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc1c(O)c2c(O)c(C)c3O4 ,,0,
Adenot,,,rifamexil,CCN(CC)c1nc3c(s1)c2NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC5(C)Oc4c(C)c(O)c(c2O)c3c4C5=O)C ,CCN(CC)c1nc3c(s1)c2NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC5(C)Oc4c(C)c(O)c(c2O)c3c4C5=O)C ,,0,
Adenot,,,rifamide,CCN(CC)C(=O)COc2cc1NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC4(C)Oc3c(C)c(O)c(c1O)c2c3C4=O)C ,CCN(CC)C(=O)COc2cc1NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC4(C)Oc3c(C)c(O)c(c1O)c2c3C4=O)C ,,0,
Adenot,,,rifampin (rifampicin),COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O ,COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O ,,0,
Adenot,,,rifamycin,COC1C=COC4(C)Oc3c(C)c(O)c2c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)cc(O)c2c3C4=O ,COC1C=COC4(C)Oc3c(C)c(O)c2c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)cc(O)c2c3C4=O ,,0,
Adenot,,,rifapentine,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(CC2)C3CCCC3)c(O)c4c5C6=O ,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(CC2)C3CCCC3)c(O)c4c5C6=O ,,0,
Adenot,,,rifaximin,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c2c(nc3cc(C)ccn23)c4c5C6=O ,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c2c(nc3cc(C)ccn23)c4c5C6=O ,,0,
Adenot,,,ritipenem,CC(O)C1C2SC(=C(N2C1=O)C(O)=O)COC(N)=O,CC(O)C1C2SC(=C(N2C1=O)C(O)=O)COC(N)=O,,0,
Adenot,,,ritonavir,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4 ,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4 ,,0,
Adenot,,,rodorubicin,CCC8(O)CC(OC4CC(C(OC3CC2OC1CC(=O)C(C)OC1OC2C(C)O3)C(C)O4)N(C)C)c7c(O)c6C(=O)c5c(O)cccc5C(=O)c6c(O)c7C8OC9CC(C(O)C(C)O9)N(C)C ,CCC8(O)CC(OC4CC(C(OC3CC2OC1CC(=O)C(C)OC1OC2C(C)O3)C(C)O4)N(C)C)c7c(O)c6C(=O)c5c(O)cccc5C(=O)c6c(O)c7C8OC9CC(C(O)C(C)O9)N(C)C ,,0,
Adenot,,,rolitetracycline,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCCC3)C(=O)c4c(O)cccc4C5(C)O ,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCCC3)C(=O)c4c(O)cccc4C5(C)O ,,0,
Adenot,,,rotamicillin,CC5(C)SC4C(NC(=O)C(NC(=O)Cc1ccc(cc1)C2=NCCCN2)c3ccccc3)C(=O)N4C5C(O)=O ,CC5(C)SC4C(NC(=O)C(NC(=O)Cc1ccc(cc1)C2=NCCCN2)c3ccccc3)C(=O)N4C5C(O)=O ,,0,
Adenot,,,roxithromycin,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C3(C)O ,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C3(C)O ,,0,
Adenot,,,saquinavir,CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5,CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5,,0,
Adenot,,,sarmoxicillin,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccc(O)cc3)C4=O ,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccc(O)cc3)C4=O ,,0,
Adenot,,,sarpicillin,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccccc3)C4=O ,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccccc3)C4=O ,,0,
Adenot,,,sedecamycin,CC2C1CC(OC(C)=O)C=CC(=CCC(O)C=CC(=CC(NC(=O)C(C)=O)C(C)(C(=O)O1)C2=O)C)C ,CC2C1CC(OC(C)=O)C=CC(=CCC(O)C=CC(=CC(NC(=O)C(C)=O)C(C)(C(=O)O1)C2=O)C)C ,,0,
Adenot,,,sisomicin,CNC1C(O)C(OCC1(C)O)OC3C(N)CC(N)C(OC2OC(=CCC2N)CN)C3O ,CNC1C(O)C(OCC1(C)O)OC3C(N)CC(N)C(OC2OC(=CCC2N)CN)C3O ,,0,
Adenot,,,spiramycin,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,,0,
Adenot,,,streptomycin,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)C=O)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N ,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)C=O)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N ,,0,
Adenot,,,sulbenicillin,CC3(C)SC2C(NC(=O)C(c1ccccc1)S(O)(=O)=O)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(c1ccccc1)S(O)(=O)=O)C(=O)N2C3C(O)=O ,,0,
Adenot,,,sulopenem,CC(O)C2C1SC(=C(N1C2=O)C(O)=O)F ,CC(O)C2C1SC(=C(N1C2=O)C(O)=O)F ,,0,
Adenot,,,sultamicillin,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OCOC(=O)C5N4C(CC4=O)S(=O)(=O)C5(C)C ,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OCOC(=O)C5N4C(CC4=O)S(=O)(=O)C5(C)C ,,0,
Adenot,,,suncillin,CC3(C)SC2C(NC(=O)C(NS(O)(=O)=O)c1ccccc1)C(=O)N2C3C(O)=O ,CC3(C)SC2C(NC(=O)C(NS(O)(=O)=O)c1ccccc1)C(=O)N2C3C(O)=O ,,0,
Adenot,,,tacrolimus,COC1CC(CCC1O)C=C(C)C3OC(=O)C2CCCCN2C(=O)C(=O)C4(O)OC(C(CC(C)CC(=CC(CC=C)C(=O)CC(O)C3C)C)OC)C(CC4C)OC ,COC1CC(CCC1O)C=C(C)C3OC(=O)C2CCCCN2C(=O)C(=O)C4(O)OC(C(CC(C)CC(=CC(CC=C)C(=O)CC(O)C3C)C)OC)C(CC4C)OC ,,0,
Adenot,,,talampicillin,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OC4OC(=O)c5ccccc45 ,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OC4OC(=O)c5ccccc45 ,,0,
Adenot,,,tazobactam,CC3(Cn1ccnn1)C(N2C(CC2=O)S3(=O)=O)C(O)=O ,CC3(Cn1ccnn1)C(N2C(CC2=O)S3(=O)=O)C(O)=O ,,0,
Adenot,,,teicoplanin,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(c(c5)Oc5cc4cc(c5C)O)O)C(O)c4ccc(c(c4)Cl)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2OC2OC(CO)C(O)C(O)C2NC(C)=O)c2ccc(c(c2)c2c(cc(cc21)O)O)O,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(c(c5)Oc5cc4cc(c5C)O)O)C(O)c4ccc(c(c4)Cl)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2OC2OC(CO)C(O)C(O)C2NC(C)=O)c2ccc(c(c2)c2c(cc(cc21)O)O)O,,0,
Adenot,,,teniposide,COc1cc(cc(OC)c1OC)C7C2C(COC2=O)C(OC4OC3COC(OC3C(O)C4O)c5cccs5)c8cc6OCOc6cc78 ,COc1cc(cc(OC)c1OC)C7C2C(COC2=O)C(OC4OC3COC(OC3C(O)C4O)c5cccs5)c8cc6OCOc6cc78 ,,0,
Adenot,,,terfenadine,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4 ,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4 ,,0,
Adenot,,,theodrenaline,Cn3c(=O)n(C)c2ncn(CCNCC(O)c1ccc(O)c(O)c1)c2c3=O ,Cn3c(=O)n(C)c2ncn(CCNCC(O)c1ccc(O)c(O)c1)c2c3=O ,,0,
Adenot,,,thiphencillin (tifencillin),CC3(C)SC2C(NC(=O)CSc1ccccc1)C(=O)N2C3C(O)=O,CC3(C)SC2C(NC(=O)CSc1ccccc1)C(=O)N2C3C(O)=O,,0,
Adenot,,,tigemonam,CC2(C)C(NCC(=NOCC(O)=O)c1csc(N)n1)C(=O)N2OS(O)(=O)=O ,CC2(C)C(NCC(=NOCC(O)=O)c1csc(N)n1)C(=O)N2OS(O)(=O)=O ,,0,
Adenot,,,tobicillin,CC(C)C(=O)OCc1cccc(c1)OC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc1ccccc1)C2=O,CC(C)C(=O)OCc1cccc(c1)OC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc1ccccc1)C2=O,,0,
Adenot,,,tobramycin,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(N)CC3O ,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(N)CC3O ,,0,
Adenot,,,tolcapone,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)N(=O)=O ,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)N(=O)=O ,,0,
Adenot,,,topotecan,CCC1(O)C(=O)OCc5c1cc3n(Cc4cc2c(CN(C)C)c(O)ccc2nc34)c5=O ,CCC1(O)C(=O)OCc5c1cc3n(Cc4cc2c(CN(C)C)c(O)ccc2nc34)c5=O ,,0,
Adenot,,,troleandomycin,COC1CC(OC(C)C1OC(C)=O)OC4C(C)C(OC2OC(C)CC(C2OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C4C ,COC1CC(OC(C)C1OC(C)=O)OC4C(C)C(OC2OC(C)CC(C2OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C4C ,,0,
Adenot,,,trospectomycin,CCCCC3CC(=O)C2(O)OC1C(NC)C(O)C(NC)C(O)C1OC2O3 ,CCCCC3CC(=O)C2(O)OC1C(NC)C(O)C(NC)C(O)C1OC2O3 ,,0,
Adenot,,,tymazoline,CC(C)c1ccc(C)cc1OCC2=NCCN2 ,CC(C)c1ccc(C)cc1OCC2=NCCN2 ,,0,
Adenot,,,valinomycin,CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(C)COC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(C)COC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C ,CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(C)COC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(C)COC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C ,,0,
Adenot,,,vancomycin,CNC(CC(C)C)C(=O)NC1C(O)c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC1=O)c1ccc(c(c1)c1c(cc(cc1C(NC2=O)C(O)=O)O)O)O,CNC(CC(C)C)C(=O)NC1C(O)c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC1=O)c1ccc(c(c1)c1c(cc(cc1C(NC2=O)C(O)=O)O)O)O,,0,
Adenot,,,verapamil,COc2ccc(CCN(C)CCCC(C#N)(C(C)C)c1ccc(OC)c(OC)c1)cc2OC ,COc2ccc(CCN(C)CCCC(C#N)(C(C)C)c1ccc(OC)c(OC)c1)cc2OC ,,0,
Adenot,,,vinblastine,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,,0,
Adenot,,,vincristine,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C=O)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C=O)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,,0,
Adenot,,,vindesine,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(O)C7(CC)C=CCN8CCC56C78)C(N)=O)C9 ,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(O)C7(CC)C=CCN8CCC56C78)C(N)=O)C9 ,,0,
Adenot,,,virginiamycin-factor-m1,CC(C)C1OC(=O)C2=CCCN2C(=O)c2coc(n2)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC1C,CC(C)C1OC(=O)C2=CCCN2C(=O)c2coc(n2)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC1C,,0,
Adenot,,,virginiamycin-factor-s1,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O)c1ccccc1,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O)c1ccccc1,,0,
Adenot,,,xantocillin,Oc2ccc(C=C(C#N)C(=Cc1ccc(O)cc1)C#N)cc2 ,Oc2ccc(C=C(C#N)C(=Cc1ccc(O)cc1)C#N)cc2 ,,0,
Adenot,,,zorubicin,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(C)=NNC(=O)c6ccccc6 ,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(C)=NNC(=O)c6ccccc6 ,,0,
Adenot,,,acepromazine,CN(C)CCCN2c1ccccc1Sc3ccc(cc23)C(C)=O ,CN(C)CCCN2c1ccccc1Sc3ccc(cc23)C(C)=O ,,1,
Adenot,,,aceprometazine,CC(CN2c1ccccc1Sc3ccc(cc23)C(C)=O)N(C)C ,CC(CN2c1ccccc1Sc3ccc(cc23)C(C)=O)N(C)C ,,1,
Adenot,,,acetophenazine,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(CCO)CC2)c3c4 ,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(CCO)CC2)c3c4 ,,1,
Adenot,,,adinazolam,CN(C)Cc3nnc4CN=C(c1ccccc1)c2cc(Cl)ccc2n34 ,CN(C)Cc3nnc4CN=C(c1ccccc1)c2cc(Cl)ccc2n34 ,,1,
Adenot,,,albutoin,CC(C)CC1NC(=S)N(CC=C)C1=O ,CC(C)CC1NC(=S)N(CC=C)C1=O ,,1,
Adenot,,,alclometasone,CC4CC3C2C(Cl)CC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O)C(=O)CO ,CC4CC3C2C(Cl)CC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O)C(=O)CO ,,1,
Adenot,,,aletamine (alfetamine),NC(CC=C)Cc1ccccc1,NC(CC=C)Cc1ccccc1,,1,
Adenot,,,algestone,CC(=O)C3(O)C(O)CC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,CC(=O)C3(O)C(O)CC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,,1,
Adenot,,,alimemazine,CC(CN(C)C)CN2c1ccccc1Sc3ccccc23 ,CC(CN(C)C)CN2c1ccccc1Sc3ccccc23 ,,1,
Adenot,,,allobarbital (allobarbitol),C=CCC1(CC=C)C(=O)NC(=O)NC1=O ,C=CCC1(CC=C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,alpertine,CCOC(=O)c2[nH]c1cc(OC)c(OC)cc1c2CCN3CCN(CC3)c4ccccc4 ,CCOC(=O)c2[nH]c1cc(OC)c(OC)cc1c2CCN3CCN(CC3)c4ccccc4 ,,1,
Adenot,,,alphaprodine (betaprodine),CCC(=O)OC1(CCN(C)CC1C)c2ccccc2 ,CCC(=O)OC1(CCN(C)CC1C)c2ccccc2 ,,1,
Adenot,,,alpidem,CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)c3ccc(Cl)cc3 ,CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)c3ccc(Cl)cc3 ,,1,
Adenot,,,alprazolam,Cc3nnc4CN=C(c1ccccc1)c2cc(Cl)ccc2n34 ,Cc3nnc4CN=C(c1ccccc1)c2cc(Cl)ccc2n34 ,,1,
Adenot,,,amantadine,NC23CC1CC(CC(C1)C2)C3 ,NC23CC1CC(CC(C1)C2)C3 ,,1,
Adenot,,,amebucort,CCCC(=O)OC3(CCC4C2CC(C)C1=CC(=O)CCC1(C)C2C(O)CC34C)C(=O)COC(C)=O ,CCCC(=O)OC3(CCC4C2CC(C)C1=CC(=O)CCC1(C)C2C(O)CC34C)C(=O)COC(C)=O ,,1,
Adenot,,,amedalin,CNCCCC2(C)C(=O)N(c1ccccc1)c3ccccc23 ,CNCCCC2(C)C(=O)N(c1ccccc1)c3ccccc23 ,,1,
Adenot,,,amfonelic-acid,CCn2cc(C(O)=O)c(=O)c3ccc(Cc1ccccc1)nc23 ,CCn2cc(C(O)=O)c(=O)c3ccc(Cc1ccccc1)nc23 ,,1,
Adenot,,,amiflamine,CC(N)Cc1ccc(cc1C)N(C)C ,CC(N)Cc1ccc(cc1C)N(C)C ,,1,
Adenot,,,aminoglutethimide,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2 ,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2 ,,1,
Adenot,,,aminopromazine,CN(C)CC(CN2c1ccccc1Sc3ccccc23)N(C)C ,CN(C)CC(CN2c1ccccc1Sc3ccccc23)N(C)C ,,1,
Adenot,,,amiperone,CN(C)C(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)cc3 ,CN(C)C(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)cc3 ,,1,
Adenot,,,amitriptyline,CN(C)CCC=C2c1ccccc1CCc3ccccc23 ,CN(C)CCC=C2c1ccccc1CCc3ccccc23 ,,1,
Adenot,,,amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O ,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,amoxapine,Clc4ccc3Oc1ccccc1N=C(N2CCNCC2)c3c4 ,Clc4ccc3Oc1ccccc1N=C(N2CCNCC2)c3c4 ,,1,
Adenot,,,anisopirol,COc1ccccc1N3CCN(CCCC(O)c2ccc(F)cc2)CC3 ,COc1ccccc1N3CCN(CCCC(O)c2ccc(F)cc2)CC3 ,,1,
Adenot,,,aptazapine,CN1CCN3C(C1)c2cccn2Cc4ccccc34 ,CN1CCN3C(C1)c2cccn2Cc4ccccc34 ,,1,
Adenot,,,arfendazam,CCOC(=O)N2CCC(=O)N(c1ccccc1)c3cc(Cl)ccc23 ,CCOC(=O)N2CCC(=O)N(c1ccccc1)c3cc(Cl)ccc23 ,,1,
Adenot,,,asimadoline,CN(C(CN1CCC(O)C1)c2ccccc2)C(=O)C(c3ccccc3)c4ccccc4 ,CN(C(CN1CCC(O)C1)c2ccccc2)C(=O)C(c3ccccc3)c4ccccc4 ,,1,
Adenot,,,atibeprone,CC(C)c3nnc(COc2ccc1c(C)c(C)c(=O)oc1c2)s3 ,CC(C)c3nnc(COc2ccc1c(C)c(C)c(=O)oc1c2)s3 ,,1,
Adenot,,,atropine (hyoscyamine),CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3 ,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3 ,,1,
Adenot,,,bazinaprine,N#Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3 ,N#Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3 ,,1,
Adenot,,,beclomethasonedipropionate (beclometasone-dipropionate),CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC34C,CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC34C,,1,
Adenot,,,befuraline,O=C(N1CCN(CC1)Cc2ccccc2)c4cc3ccccc3o4 ,O=C(N1CCN(CC1)Cc2ccccc2)c4cc3ccccc3o4 ,,1,
Adenot,,,beloxepin,CN1CCC3(O)C(C1)c2cccc(C)c2Oc4ccccc34 ,CN1CCC3(O)C(C1)c2cccc(C)c2Oc4ccccc34 ,,1,
Adenot,,,benmoxin,CC(NNC(=O)c1ccccc1)c2ccccc2 ,CC(NNC(=O)c1ccccc1)c2ccccc2 ,,1,
Adenot,,,benzobarbital,CCC2(C(=O)NC(=O)N(C(=O)c1ccccc1)C2=O)c3ccccc3 ,CCC2(C(=O)NC(=O)N(C(=O)c1ccccc1)C2=O)c3ccccc3 ,,1,
Adenot,,,benzoclidine,O=C(OC1CN2CCC1CC2)c3ccccc3 ,O=C(OC1CN2CCC1CC2)c3ccccc3 ,,1,
Adenot,,,benzoctamine,CNCC13CCC(c2ccccc12)c4ccccc34 ,CNCC13CCC(c2ccccc12)c4ccccc34 ,,1,
Adenot,,,benzphetamine (benzfetamine),CC(Cc1ccccc1)N(C)Cc1ccccc1 ,CC(Cc1ccccc1)N(C)Cc1ccccc1 ,,1,
Adenot,,,besipirdine,CCCN(c1ccncc1)n2ccc3ccccc23 ,CCCN(c1ccncc1)n2ccc3ccccc23 ,,1,
Adenot,,,betamethasone-acetate (dexamethasone-acetate),CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,,1,
Adenot,,,betamethasone-dipropionate (dexamethasone-dipropionate),CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,,1,
Adenot,,,betamethasone-valerate,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO ,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO ,,1,
Adenot,,,bifemelane,CNCCCCOc1ccccc1Cc2ccccc2 ,CNCCCCOc1ccccc1Cc2ccccc2 ,,1,
Adenot,,,binedaline,CN(C)CCN(C)n2cc(c1ccccc1)c3ccccc23 ,CN(C)CCN(C)n2cc(c1ccccc1)c3ccccc23 ,,1,
Adenot,,,brallobarbital,BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O ,BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,brifentanil,CCn3nnn(CCN1CCC(C(C)C1)N(C(=O)COC)c2ccccc2F)c3=O ,CCn3nnn(CCN1CCC(C(C)C1)N(C(=O)COC)c2ccccc2F)c3=O ,,1,
Adenot,,,brofaromine,COc2cc(Br)c1oc(cc1c2)C3CCNCC3 ,COc2cc(Br)c1oc(cc1c2)C3CCNCC3 ,,1,
Adenot,,,bromamid,CN(C)C(=O)CCNc1ccc(Br)cc1 ,CN(C)C(=O)CCNc1ccc(Br)cc1 ,,1,
